src/restaurantsystem/Main.java:10:	UnnecessaryImport:	UnnecessaryImport: Unused import 'java.nio.file.Files'
src/restaurantsystem/service/ItemService.java:51:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:51:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'index' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:52:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'listOfItem' could be declared final
src/restaurantsystem/service/ItemService.java:55:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/service/ItemService.java:61:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:61:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'item' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:62:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:62:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/ItemService.java:65:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:69:	AvoidSynchronizedAtMethodLevel:	AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization
src/restaurantsystem/service/ItemService.java:69:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:69:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'name' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:71:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemList' could be declared final
src/restaurantsystem/service/ItemService.java:76:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'item' could be declared final
src/restaurantsystem/service/ItemService.java:84:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/service/ItemService.java:92:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:96:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:96:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/ItemService.java:101:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:107:	AvoidSynchronizedAtMethodLevel:	AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization
src/restaurantsystem/service/ItemService.java:107:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:107:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'srcName' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:107:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'updatedItem' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:108:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemList' could be declared final
src/restaurantsystem/service/ItemService.java:111:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:113:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemLine' could be declared final
src/restaurantsystem/service/ItemService.java:115:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemInfo' could be declared final
src/restaurantsystem/service/ItemService.java:117:	AvoidInstantiatingObjectsInLoops:	AvoidInstantiatingObjectsInLoops: Avoid instantiating new objects inside loops
src/restaurantsystem/service/ItemService.java:117:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'item' could be declared final
src/restaurantsystem/service/ItemService.java:122:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:128:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'item' could be declared final
src/restaurantsystem/service/ItemService.java:136:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/service/ItemService.java:144:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:147:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:147:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/ItemService.java:152:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:158:	AvoidSynchronizedAtMethodLevel:	AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization
src/restaurantsystem/service/ItemService.java:158:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/ItemService.java:158:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'itemName' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:158:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'reduceNumber' is not assigned and could be declared final
src/restaurantsystem/service/ItemService.java:159:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'itemList' could be declared final
src/restaurantsystem/service/ItemService.java:163:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'item' could be declared final
src/restaurantsystem/service/ItemService.java:174:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/ItemService.java:177:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/ItemService.java:177:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/ItemService.java:182:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/LabourService.java:31:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/LabourService.java:31:	UncommentedEmptyConstructor:	UncommentedEmptyConstructor: Document empty constructor
src/restaurantsystem/service/LabourService.java:31:	UnnecessaryConstructor:	UnnecessaryConstructor: Avoid unnecessary constructors - the compiler will generate these for you
src/restaurantsystem/service/LabourService.java:34:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/LabourService.java:35:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labourList' could be declared final
src/restaurantsystem/service/LabourService.java:36:	AvoidDuplicateLiterals:	AvoidDuplicateLiterals: The String literal "storage/labour.txt" appears 6 times in this file; the first occurrence is on line 36
src/restaurantsystem/service/LabourService.java:36:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/LabourService.java:39:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labourLine' could be declared final
src/restaurantsystem/service/LabourService.java:41:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labourInfo' could be declared final
src/restaurantsystem/service/LabourService.java:43:	AvoidInstantiatingObjectsInLoops:	AvoidInstantiatingObjectsInLoops: Avoid instantiating new objects inside loops
src/restaurantsystem/service/LabourService.java:43:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labour' could be declared final
src/restaurantsystem/service/LabourService.java:48:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/LabourService.java:53:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/LabourService.java:53:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'labour' is not assigned and could be declared final
src/restaurantsystem/service/LabourService.java:54:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/LabourService.java:54:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/LabourService.java:57:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/LabourService.java:61:	AvoidSynchronizedAtMethodLevel:	AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization
src/restaurantsystem/service/LabourService.java:61:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/LabourService.java:61:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'sourceId' is not assigned and could be declared final
src/restaurantsystem/service/LabourService.java:61:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'updatedLabour' is not assigned and could be declared final
src/restaurantsystem/service/LabourService.java:63:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labourList' could be declared final
src/restaurantsystem/service/LabourService.java:67:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labour' could be declared final
src/restaurantsystem/service/LabourService.java:75:	OnlyOneReturn:	OnlyOneReturn: A method should have only one exit point, and that should be the last statement in the method
src/restaurantsystem/service/LabourService.java:83:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/LabourService.java:86:	AvoidFileStream:	AvoidFileStream: Avoid instantiating FileInputStream, FileOutputStream, FileReader, or FileWriter
src/restaurantsystem/service/LabourService.java:86:	ShortVariable:	ShortVariable: Avoid variables with short names like pw
src/restaurantsystem/service/LabourService.java:91:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/service/LabourService.java:97:	AvoidSynchronizedAtMethodLevel:	AvoidSynchronizedAtMethodLevel: Use block level rather than method level synchronization
src/restaurantsystem/service/LabourService.java:97:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/service/LabourService.java:97:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'labourID' is not assigned and could be declared final
src/restaurantsystem/service/LabourService.java:98:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'labourList' could be declared final
src/restaurantsystem/service/LabourService.java:101:	ForLoopCanBeForeach:	ForLoopCanBeForeach: This for loop can be replaced by a foreach loop
